truth,pred,pred_sir,fecha
244.0,243.20713979744474,232.0983531969769,2021-04-19
244.0,259.7974223947307,230.9593064024383,2021-04-19
408.0,0.0,0.0,2021-04-20
408.0,341.0,0.0,2021-04-20
363.0,0.0,0.0,2021-04-21
363.0,378.0,0.0,2021-04-21
358.0,0.0,280.0,2021-04-22
358.0,258.0,280.0,2021-04-22
533.0,0.0,146.0,2021-04-23
533.0,389.0,146.0,2021-04-23
366.0,0.0,79.0,2021-04-24
366.0,413.0,79.0,2021-04-24
423.0,0.0,166.0,2021-04-25
423.0,244.0,166.0,2021-04-25
414.0,93.0,0.0,2021-04-26
414.0,252.0,0.0,2021-04-26
434.0,36.0,199.0,2021-04-27
399.0,311.0,231.0,2021-04-28
335.0,133.0,107.0,2021-04-29
420.0,195.0,233.0,2021-04-30
494.0,171.0,253.0,2021-05-01
493.0,191.0,87.0,2021-05-02
348.0,183.0,0.0,2021-05-03
446.0,159.0,120.0,2021-05-04
358.0,127.0,156.0,2021-05-05
363.0,255.0,36.0,2021-05-06
322.0,163.0,166.0,2021-05-07
363.0,280.0,190.0,2021-05-08
315.0,0.0,28.0,2021-05-09
457.0,446.0,0.0,2021-05-10
