truth,pred,pred_sir,fecha
883.0,878.562342346094,954.3553747122709,2021-05-17
883.0,800.9198174880169,826.604665764076,2021-05-17
541.0,0.0,1179.0,2021-05-18
664.0,1203.0,1089.0,2021-05-19
942.0,0.0,950.0,2021-05-20
886.0,1214.0,908.0,2021-05-21
826.0,0.0,753.0,2021-05-22
779.0,883.0,508.0,2021-05-23
476.0,0.0,0.0,2021-05-24
255.0,664.0,807.0,2021-05-25
481.0,0.0,718.0,2021-05-26
566.0,886.0,596.0,2021-05-27
562.0,0.0,569.0,2021-05-28
493.0,779.0,430.0,2021-05-29
511.0,0.0,201.0,2021-05-30
270.0,255.0,0.0,2021-05-31
270.0,0.0,0.0,2021-05-31
