truth,pred,pred_sir,fecha
2104.0,2197.440996257122,2258.173682750767,2021-02-22
2104.0,2304.0994493052144,2253.7220464788106,2021-02-22
1132.0,1008.0,0.0,2021-02-23
1132.0,526.0,0.0,2021-02-23
2094.0,2178.0,721.0,2021-02-24
2094.0,80.0,721.0,2021-02-24
3059.0,2256.0,892.0,2021-02-25
3059.0,553.0,892.0,2021-02-25
3039.0,2928.0,527.0,2021-02-26
3039.0,0.0,527.0,2021-02-26
2710.0,2594.0,566.0,2021-02-27
2710.0,0.0,566.0,2021-02-27
2733.0,2104.0,49.0,2021-02-28
2733.0,0.0,49.0,2021-02-28
2112.0,1132.0,0.0,2021-03-01
2112.0,204.0,0.0,2021-03-01
791.0,1853.0,0.0,2021-03-02
2048.0,865.0,49.0,2021-03-03
3245.0,2014.0,42.0,2021-03-04
2576.0,321.0,1321.0,2021-03-05
2667.0,2351.0,770.0,2021-03-06
2640.0,0.0,475.0,2021-03-07
2055.0,1854.314488600036,1997.4509845006075,2021-03-08
2055.0,2149.526121156288,1920.039797354452,2021-03-08
1113.0,2048.0,0.0,2021-03-09
1113.0,0.0,0.0,2021-03-09
2081.0,3245.0,0.0,2021-03-10
2081.0,0.0,0.0,2021-03-10
3325.0,2576.0,0.0,2021-03-11
3325.0,0.0,0.0,2021-03-11
3374.0,2667.0,1034.0,2021-03-12
3374.0,0.0,1034.0,2021-03-12
3420.0,2640.0,402.0,2021-03-13
3420.0,0.0,402.0,2021-03-13
3363.0,2055.0,169.0,2021-03-14
3363.0,0.0,169.0,2021-03-14
2943.0,1113.0,0.0,2021-03-15
2943.0,0.0,0.0,2021-03-15
