truth,pred,pred_sir,fecha
3053.0,3061.8614810582208,2972.3565806759175,2021-01-25
3053.0,3026.4510456049775,2953.763689305245,2021-01-25
273.0,932.0,1403.0,2021-01-26
273.0,620.0,1403.0,2021-01-26
567.0,1820.0,1699.0,2021-01-27
567.0,1144.0,1699.0,2021-01-27
1376.0,2025.0,1421.0,2021-01-28
1376.0,1203.0,1421.0,2021-01-28
2456.0,566.0,690.0,2021-01-29
2456.0,1037.0,690.0,2021-01-29
667.0,1204.0,1610.0,2021-01-30
667.0,662.0,1610.0,2021-01-30
3080.0,3153.0,1125.0,2021-01-31
3080.0,2039.0,1125.0,2021-01-31
1046.0,578.0,1948.0,2021-02-01
1046.0,86.0,1948.0,2021-02-01
150.0,539.0,388.0,2021-02-02
288.0,1202.0,1189.0,2021-02-03
1101.0,2069.0,1280.0,2021-02-04
936.0,0.0,368.0,2021-02-05
2060.0,3080.0,457.0,2021-02-06
1689.0,51.0,2444.0,2021-02-07
1163.0,1272.4368331304245,1077.7380118240276,2021-02-08
1163.0,1069.2165995092898,1126.5729161167671,2021-02-08
323.0,265.0,77.0,2021-02-09
323.0,129.0,77.0,2021-02-09
1169.0,1059.0,889.0,2021-02-10
1169.0,468.0,889.0,2021-02-10
284.0,785.0,992.0,2021-02-11
284.0,467.0,992.0,2021-02-11
2125.0,1909.0,93.0,2021-02-12
2125.0,919.0,93.0,2021-02-12
1294.0,1140.0,1265.0,2021-02-13
1294.0,1321.0,1265.0,2021-02-13
1997.0,737.0,2192.0,2021-02-14
1997.0,722.0,2192.0,2021-02-14
1689.0,89.0,0.0,2021-02-15
1689.0,269.0,0.0,2021-02-15
