truth,pred,pred_sir,fecha
12199.0,12278.704819712626,11775.13264973794,2021-01-25
12199.0,11751.400537625663,12069.390416635937,2021-01-25
6679.0,11605.0,10170.0,2021-01-26
6679.0,6713.0,10170.0,2021-01-26
6361.0,16326.0,20237.0,2021-01-27
6361.0,9329.0,20237.0,2021-01-27
13158.0,20862.0,25697.0,2021-01-28
13158.0,11873.0,25697.0,2021-01-28
17487.0,12967.0,13753.0,2021-01-29
17487.0,18403.0,13753.0,2021-01-29
13967.0,17019.0,24649.0,2021-01-30
13967.0,9144.0,24649.0,2021-01-30
12258.0,12496.0,17146.0,2021-01-31
12258.0,6861.0,17146.0,2021-01-31
11181.0,6858.0,880.0,2021-02-01
11181.0,3719.0,880.0,2021-02-01
5596.0,4744.0,3295.0,2021-02-02
6105.0,11084.0,8013.0,2021-02-03
9687.0,12623.0,12653.0,2021-02-04
14214.0,8376.0,10355.0,2021-02-05
12892.0,8517.0,9142.0,2021-02-06
10472.0,7325.0,5242.0,2021-02-07
8612.0,8496.732598332024,8366.29426555731,2021-02-08
8612.0,9326.745654791623,9011.156184989615,2021-02-08
4534.0,4258.0,331.0,2021-02-09
4534.0,2992.0,331.0,2021-02-09
3382.0,8275.0,5207.0,2021-02-10
3382.0,3597.0,5207.0,2021-02-10
8069.0,12504.0,10003.0,2021-02-11
8069.0,4990.0,10003.0,2021-02-11
10236.0,10499.0,7861.0,2021-02-12
10236.0,5081.0,7861.0,2021-02-12
9861.0,6671.0,6654.0,2021-02-13
9861.0,7193.0,6654.0,2021-02-13
8355.0,5044.0,3031.0,2021-02-14
8355.0,4776.0,3031.0,2021-02-14
6107.0,2127.0,0.0,2021-02-15
6107.0,2901.0,0.0,2021-02-15
