truth,pred,pred_sir,fecha
1364.0,1239.596497856172,1467.5334605688736,2021-01-25
1364.0,1369.4782104582116,1235.964333983256,2021-01-25
1359.0,1862.0,13495.0,2021-01-26
1359.0,796.0,13495.0,2021-01-26
923.0,2370.0,15550.0,2021-01-27
923.0,962.0,15550.0,2021-01-27
1315.0,2440.0,13645.0,2021-01-28
1315.0,1009.0,13645.0,2021-01-28
1447.0,1682.0,1683.0,2021-01-29
1447.0,2081.0,1683.0,2021-01-29
1227.0,1568.0,10784.0,2021-01-30
1227.0,863.0,10784.0,2021-01-30
1407.0,1221.0,12438.0,2021-01-31
1407.0,549.0,12438.0,2021-01-31
1234.0,1258.0,29518.0,2021-02-01
1234.0,493.0,29518.0,2021-02-01
1000.0,578.0,692.0,2021-02-02
868.0,907.0,1218.0,2021-02-03
1006.0,802.0,1376.0,2021-02-04
1312.0,651.0,1199.0,2021-02-05
1013.0,935.0,826.0,2021-02-06
779.0,547.0,349.0,2021-02-07
1011.0,955.2764323303938,1102.7332258176027,2021-02-08
1011.0,1027.6450500231256,931.6309532028523,2021-02-08
826.0,562.0,299.0,2021-02-09
826.0,298.0,299.0,2021-02-09
539.0,778.0,852.0,2021-02-10
539.0,212.0,852.0,2021-02-10
996.0,1149.0,1033.0,2021-02-11
996.0,139.0,1033.0,2021-02-11
860.0,905.0,878.0,2021-02-12
860.0,76.0,878.0,2021-02-12
914.0,699.0,377.0,2021-02-13
914.0,222.0,377.0,2021-02-13
1074.0,832.0,71.0,2021-02-14
1074.0,128.0,71.0,2021-02-14
780.0,721.0,0.0,2021-02-15
780.0,51.0,0.0,2021-02-15
